日期,代码,名称,收盘价,涨跌幅,趋势,热度,热度排名,大单净额,量比,换手率,成交额,总市值,诊股综合评分,技术面评分,资金面评分,技术形态,买入信号,同花顺行业,最相关概念,所属概念数量
2026-05-19,688182.SH,灿勤科技,43.84,20.01%,开,2910,348,0万元,2.91,50474.0,1165.52亿,175.36万,7.5,7.0,5.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300212.SZ,*ST易录,8.26,14.40%,开,9380,597,0万元,9.38,51867.0,65.49亿,57.70万,6.9,6.7,5.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002178.SZ,延华智能,6.14,10.04%,开,3430,462,0万元,3.43,14863.0,24.43亿,43.70万,6.5,6.5,4.7,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,605218.SH,伟时电子,21.29,10.03%,开,4690,298,0万元,4.69,20685.0,9.98亿,45.31万,6.5,6.5,4.7,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600021.SH,上海电力,18.45,10.02%,开,2230,11,0万元,2.23,112788.0,63.02亿,520.52万,6.5,6.5,4.7,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002135.SZ,东南网架,8.9,10.01%,开,2650,445,0万元,2.65,23836.0,27.68亿,92.90万,6.5,6.5,4.7,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002173.SZ,创新医疗,25.39,10.01%,开,5850,461,0万元,5.85,61790.0,24.62亿,106.86万,6.5,6.5,4.7,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002067.SZ,景兴纸业,5.28,10.00%,开,5700,419,0万元,5.7,40250.0,76.24亿,70.63万,6.5,6.5,4.7,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603178.SH,圣龙股份,23.76,10.00%,开,9720,231,0万元,9.72,52885.0,22.98亿,56.17万,6.5,6.5,4.7,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002272.SZ,川润股份,22.67,10.00%,开,16079,504,0万元,16.08,144598.0,65.62亿,92.52万,6.5,6.5,4.7,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603082.SH,北自科技,51.18,9.99%,开,12100,194,0万元,12.1,25119.0,4.91亿,20.76万,6.5,6.5,4.7,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002150.SZ,正泰电源,32.7,9.99%,开,4000,453,0万元,4.0,46050.0,14.36亿,117.24万,6.5,6.5,4.7,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603206.SH,嘉环科技,21.03,9.99%,开,5050,243,0万元,5.05,31302.0,15.42亿,64.18万,6.5,6.5,4.7,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688039.SH,当虹科技,51.13,9.93%,开,5110,313,0万元,5.11,28275.0,564.64亿,56.55万,6.5,6.5,4.7,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300166.SZ,东方国信,21.35,9.49%,开,16329,583,0万元,16.33,307979.0,147.91亿,193.38万,6.4,6.5,4.6,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300163.SZ,先锋新材,5.54,8.63%,开,14060,582,0万元,14.06,35331.0,64.20亿,25.30万,6.4,6.4,4.6,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300152.SZ,*ST动力,1.65,7.84%,开,3680,578,0万元,3.68,4265.0,26.23亿,11.76万,6.3,6.4,4.5,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600186.SH,莲花控股,11.3,7.52%,开,12320,76,0万元,12.32,241880.0,219.25亿,201.17万,6.3,6.4,4.5,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688126.SH,沪硅产业,26.44,7.48%,开,3440,335,0万元,3.44,240474.0,9405.06亿,722.25万,6.2,6.4,4.5,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,000026.SZ,飞亚达,21.71,7.48%,开,3280,366,0万元,3.28,25069.0,11.96亿,79.15万,6.2,6.4,4.5,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002208.SZ,合肥城建,24.37,6.70%,开,19510,476,0万元,19.51,383880.0,156.69亿,195.71万,6.2,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002131.SZ,利欧股份,7.36,6.67%,开,13940,443,0万元,13.94,603628.0,816.14亿,430.91万,6.2,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688190.SH,云路股份,98.0,6.06%,开,2080,353,0万元,2.08,24112.0,249.32亿,117.60万,6.1,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002169.SZ,智光电气,15.94,6.05%,开,5170,459,0万元,5.17,62406.0,39.19亿,120.93万,6.1,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603067.SH,振华股份,41.51,5.97%,开,4170,187,0万元,4.17,130459.0,31.48亿,313.62万,6.1,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002196.SZ,方正电机,17.12,5.94%,开,17620,471,0万元,17.62,143376.0,86.07亿,83.62万,6.1,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300100.SZ,双林股份,35.28,5.91%,开,3600,558,0万元,3.6,67792.0,19.85亿,194.45万,6.1,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300010.SZ,ST豆神,2.91,5.82%,开,3410,518,0万元,3.41,16325.0,56.78亿,48.40万,6.1,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002246.SZ,北化股份,23.73,5.61%,开,3460,492,0万元,3.46,44669.0,19.00亿,130.29万,6.1,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603078.SH,江化微,34.06,5.45%,开,8230,191,0万元,8.23,106769.0,31.75亿,131.35万,6.0,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300061.SZ,旗天科技,10.77,5.28%,开,4110,542,0万元,4.11,26989.0,25.55亿,67.01万,6.0,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300242.SZ,佳云科技,5.39,5.27%,开,7400,607,0万元,7.4,25665.0,46.99亿,34.20万,6.0,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300068.SZ,ST南都,5.11,5.14%,开,5210,545,0万元,5.21,22171.0,44.45亿,43.62万,6.0,6.3,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688135.SH,利扬芯片,41.31,5.11%,开,5910,336,0万元,5.91,56299.0,1378.48亿,96.30万,6.0,6.3,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002055.SZ,ST得润,6.41,5.08%,开,2110,412,0万元,2.11,7963.0,12.52亿,38.07万,6.0,6.3,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603008.SH,ST喜临门,8.98,5.03%,开,680,159,0万元,0.68,2256.0,2.51亿,33.07万,6.0,6.3,4.3,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600165.SH,ST宁科,3.14,5.02%,开,1040,68,0万元,1.04,2373.0,7.66亿,23.01万,6.0,6.3,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002207.SZ,*ST准油,10.12,4.98%,开,12990,475,0万元,12.99,33239.0,33.87亿,26.39万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688036.SH,传音控股,65.51,4.90%,开,1520,311,0万元,1.52,113702.0,1755.51亿,754.14万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,605288.SH,凯迪股份,90.65,4.86%,开,1820,302,0万元,1.82,11536.0,1.28亿,63.64万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300031.SZ,宝通科技,25.86,4.70%,开,5400,527,0万元,5.4,48497.0,19.02亿,91.00万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688099.SH,晶晨股份,114.22,4.69%,开,2620,329,0万元,2.62,124442.0,1105.52亿,481.06万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603116.SH,红蜻蜓,7.82,4.69%,开,2630,211,0万元,2.63,11747.0,15.17亿,45.06万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600239.SH,ST云城,1.57,4.67%,开,1330,91,0万元,1.33,3284.0,21.31亿,25.21万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,601198.SH,东兴证券,13.39,4.61%,开,1470,146,0万元,1.47,64016.0,47.67亿,432.82万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300285.SZ,国瓷材料,40.67,4.55%,开,4960,627,0万元,4.96,174589.0,42.37亿,347.19万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603115.SH,海星股份,86.99,4.47%,开,2680,210,0万元,2.68,54986.0,6.48亿,210.42万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688160.SH,步科股份,134.47,4.45%,开,3760,342,0万元,3.76,45835.0,341.46亿,122.14万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002044.SZ,美年健康,6.38,4.25%,开,7340,409,0万元,7.34,184816.0,284.54亿,247.18万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688185.SH,康希诺,65.09,4.18%,开,2960,350,0万元,2.96,22549.0,339.05亿,74.45万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600136.SH,ST明诚,1.75,4.17%,开,870,58,0万元,0.87,2943.0,16.90亿,34.00万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300278.SZ,华昌达,5.28,4.14%,开,2480,624,0万元,2.48,18402.0,34.99亿,74.42万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600023.SH,浙能电力,6.4,4.07%,开,600,13,0万元,0.6,50943.0,80.87亿,858.16万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,000006.SZ,深振业Ａ,11.12,4.02%,开,3810,359,0万元,3.81,56307.0,51.48亿,150.12万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300251.SZ,光线传媒,14.0,4.01%,开,1730,613,0万元,1.73,66937.0,47.94亿,388.55万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603198.SH,迎驾贡酒,36.69,4.00%,开,700,239,0万元,0.7,20632.0,5.61亿,293.52万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603226.SH,菲林格尔,48.3,3.98%,开,470,254,0万元,0.47,7982.0,1.69亿,171.70万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688066.SH,*ST航图,14.96,3.96%,开,2510,317,0万元,2.51,9703.0,655.59亿,39.09万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300007.SZ,汉威科技,50.42,3.96%,开,6720,517,0万元,6.72,94806.0,19.00亿,142.66万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600151.SH,航天机电,15.58,3.94%,开,3810,63,0万元,3.81,84585.0,54.58亿,223.46万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002195.SZ,岩山科技,8.72,3.93%,开,3330,470,0万元,3.33,164678.0,187.20亿,490.05万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603220.SH,中贝通信,33.27,3.87%,开,11050,251,0万元,11.05,160648.0,47.98亿,144.48万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603283.SH,赛腾股份,66.5,3.86%,开,5080,270,0万元,5.08,90988.0,13.79亿,180.33万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300058.SZ,蓝色光标,18.59,3.85%,开,9240,541,0万元,9.24,597778.0,321.51亿,646.55万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603040.SH,新坐标,86.95,3.76%,开,1530,176,0万元,1.53,18069.0,2.08亿,118.03万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688012.SH,中微公司,454.74,3.64%,开,1900,305,0万元,1.9,529704.0,1188.80亿,2850.85万,5.9,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603007.SH,顺景科技,8.39,3.58%,开,12730,158,0万元,12.73,73449.0,88.47亿,58.32万,5.9,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600149.SH,廊坊发展,6.71,3.55%,开,6290,62,0万元,6.29,15911.0,23.92亿,25.51万,5.9,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688010.SH,福光股份,38.17,3.53%,开,3180,304,0万元,3.18,19519.0,511.12亿,61.29万,5.9,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603171.SH,税友股份,58.92,3.48%,开,770,228,0万元,0.77,18473.0,3.14亿,239.15万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600025.SH,华能水电,9.85,3.36%,开,180,14,0万元,0.18,32970.0,33.82亿,1835.16万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,000032.SZ,深桑达Ａ,19.53,3.33%,开,1950,371,0万元,1.95,41412.0,21.28亿,212.75万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603100.SH,川仪股份,21.46,3.32%,开,1260,201,0万元,1.26,13686.0,6.46亿,109.78万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300182.SZ,捷成股份,6.01,3.26%,开,3960,590,0万元,3.96,53765.0,89.55亿,135.79万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300049.SZ,福瑞医科,58.5,3.21%,开,2480,535,0万元,2.48,34167.0,5.79亿,136.68万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603117.SH,万林物流,5.15,3.21%,开,1560,212,0万元,1.56,4768.0,9.34亿,30.86万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,605066.SH,天正电气,8.05,3.21%,开,2900,283,0万元,2.9,11667.0,14.59亿,40.45万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603057.SH,紫燕食品,27.44,3.16%,开,520,183,0万元,0.52,5933.0,2.15亿,113.05万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300245.SZ,ST天玑,7.22,3.14%,开,2510,609,0万元,2.51,5443.0,7.64亿,21.98万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300260.SZ,新莱应材,63.83,3.13%,开,4710,615,0万元,4.71,86089.0,13.56亿,183.60万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002244.SZ,滨江集团,10.36,3.08%,开,730,491,0万元,0.73,20579.0,20.06亿,285.68万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603050.SH,科林电气,24.54,3.02%,开,1540,179,0万元,1.54,15290.0,6.23亿,98.97万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002015.SZ,协鑫能科,22.11,2.98%,开,6260,391,0万元,6.26,224807.0,101.59亿,358.92万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688080.SH,映翰通,47.52,2.97%,开,3420,323,0万元,3.42,12057.0,251.97亿,35.00万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002164.SZ,宁波东力,14.57,2.97%,开,4810,457,0万元,4.81,33183.0,23.08亿,69.90万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603014.SH,威高血净,35.6,2.95%,开,830,160,0万元,0.83,2974.0,8400.00万,36.13万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002076.SZ,*ST星光,2.45,2.94%,开,1640,421,0万元,1.64,4178.0,17.13亿,25.54万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600187.SH,*ST国中,1.42,2.90%,开,1260,77,0万元,1.26,2858.0,20.30亿,22.92万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,000031.SZ,大悦城,2.86,2.88%,开,480,370,0万元,0.48,5975.0,20.70亿,122.59万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,601086.SH,国芳集团,9.0,2.86%,开,1280,125,0万元,1.28,7628.0,8.54亿,59.94万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300274.SZ,阳光电源,156.6,2.86%,开,3320,621,0万元,3.32,833816.0,52.78亿,2489.96万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300250.SZ,初灵信息,20.27,2.84%,开,3330,612,0万元,3.33,10695.0,5.24亿,31.91万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688072.SH,拓荆科技,540.0,2.82%,开,1250,319,0万元,1.25,187161.0,353.14亿,1526.54万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600236.SH,桂冠电力,11.08,2.78%,开,200,89,0万元,0.2,17459.0,15.93亿,873.37万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300231.SZ,银信科技,11.42,2.70%,开,2430,602,0万元,2.43,12314.0,10.81亿,50.74万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600116.SH,三峡水利,6.95,2.66%,开,1030,49,0万元,1.03,13492.0,19.62亿,132.89万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688030.SH,山石网科,17.57,2.63%,开,790,307,0万元,0.79,2493.0,142.13亿,31.67万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,000016.SZ,*ST康佳A,3.13,2.62%,开,780,363,0万元,0.78,3905.0,12.50亿,49.97万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600131.SH,国网信通,18.43,2.62%,开,910,56,0万元,0.91,19926.0,10.83亿,220.41万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002238.SZ,天威视讯,7.53,2.59%,开,840,487,0万元,0.84,5078.0,6.77亿,60.43万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603270.SH,金帝股份,29.93,2.54%,开,5540,266,0万元,5.54,11795.0,3.92亿,21.17万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600255.SH,鑫科材料,3.66,2.52%,开,2510,96,0万元,2.51,16773.0,45.28亿,66.10万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,601059.SH,信达证券,17.09,2.52%,开,480,122,0万元,0.48,26659.0,15.57亿,554.23万,5.8,6.1,4.2,价升||阴线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002020.SZ,京新药业,14.28,2.51%,开,660,393,0万元,0.66,6773.0,4.76亿,103.38万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603103.SH,横店影视,20.53,2.45%,开,410,204,0万元,0.41,5328.0,2.61亿,130.20万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300210.SZ,森远股份,11.78,2.43%,开,7520,596,0万元,7.52,43931.0,36.42亿,57.04万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688147.SH,微导纳米,87.98,2.42%,开,820,338,0万元,0.82,32841.0,380.38亿,405.73万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688116.SH,天奈科技,43.79,2.41%,开,2140,332,0万元,2.14,34081.0,785.68亿,160.50万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300276.SZ,三丰智能,9.02,2.38%,开,9590,623,0万元,9.59,90900.0,101.33亿,95.35万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600167.SH,联美控股,6.93,2.36%,开,270,69,0万元,0.27,4261.0,6.16亿,156.81万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300078.SZ,思创智联,3.91,2.36%,开,1430,551,0万元,1.43,6262.0,15.89亿,43.53万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,601021.SH,春秋航空,45.3,2.35%,开,240,117,0万元,0.24,10371.0,2.31亿,443.19万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603088.SH,宁波精达,12.22,2.35%,开,3400,195,0万元,3.4,18362.0,14.88亿,53.51万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600229.SH,城市传媒,6.16,2.33%,开,340,87,0万元,0.34,1384.0,2.26亿,40.70万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603001.SH,奥康国际,9.01,2.27%,开,2140,156,0万元,2.14,7893.0,8.56亿,36.13万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300168.SZ,万达信息,5.87,2.26%,开,830,584,0万元,0.83,7049.0,11.96亿,84.48万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300040.SZ,九洲集团,7.71,2.25%,开,5190,530,0万元,5.19,20427.0,26.85亿,39.89万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002292.SZ,奥飞娱乐,8.26,2.23%,开,2860,511,0万元,2.86,24069.0,29.12亿,84.08万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603168.SH,莎普爱思,6.52,2.19%,开,930,226,0万元,0.93,2252.0,3.46亿,24.29万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688085.SH,三友医疗,18.49,2.15%,开,570,326,0万元,0.57,3359.0,182.46亿,58.94万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300244.SZ,迪安诊断,19.06,2.14%,开,3690,608,0万元,3.69,35726.0,18.49亿,95.58万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002294.SZ,信立泰,35.5,2.13%,开,1400,513,0万元,1.4,55483.0,15.60亿,395.67万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688169.SH,石头科技,131.18,2.13%,开,2490,344,0万元,2.49,84581.0,645.86亿,339.90万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002193.SZ,ST如意,5.31,2.12%,开,1710,468,0万元,1.71,2378.0,4.48亿,13.90万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,605168.SH,三人行,61.17,2.10%,开,3260,295,0万元,3.26,41672.0,6.87亿,128.96万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300024.SZ,机器人,16.53,2.10%,开,2880,523,0万元,2.88,74650.0,45.12亿,258.73万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603297.SH,永新光学,143.85,2.09%,开,1060,274,0万元,1.06,16903.0,1.17亿,159.28万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600053.SH,*ST九鼎,9.8,2.08%,开,590,25,0万元,0.59,2510.0,2.58亿,42.49万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002212.SZ,天融信,7.45,2.05%,开,1290,479,0万元,1.29,11184.0,15.02亿,86.93万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300076.SZ,*ST宁视,5.01,2.04%,开,1020,550,0万元,1.02,2161.0,4.31亿,21.24万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600050.SH,中国联通,5.02,2.03%,开,1360,24,0万元,1.36,210519.0,422.13亿,1555.72万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688188.SH,柏楚电子,172.72,2.03%,开,820,351,0万元,0.82,41631.0,237.28亿,500.34万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688023.SH,安恒信息,45.4,2.02%,开,990,306,0万元,0.99,4593.0,101.20亿,46.21万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002063.SZ,远光软件,6.57,2.02%,开,1520,417,0万元,1.52,17622.0,26.86亿,116.21万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002249.SZ,大洋电机,10.17,2.01%,开,2970,494,0万元,2.97,55787.0,55.36亿,189.36万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600011.SH,华能国际,7.65,2.00%,开,700,5,0万元,0.7,58640.0,76.98亿,841.32万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300103.SZ,达刚控股,9.72,1.99%,开,2490,560,0万元,2.49,7682.0,7.92亿,30.85万,5.7,6.1,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688156.SH,路德科技,27.15,1.99%,开,1760,340,0万元,1.76,4822.0,176.92亿,27.34万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
